gen		id		dom		parent_id		variation_type		fitness		parent_fitness		age		parent_age		num_voxels		parent_num_voxels		energy		parent_energy		material_different_from_parent		mean_material		mean_parent_material		mean_parent_diff_material
0		7		0		-1		newly_generated		0.455294		-10000000.0		0		10000000.0		216		10000000.0		163		10000000.0		
1		20		0		3		mutate_function(square-to-sin)		5.12294		0.020924		1		1		216		216		216		216		
2		47		0		20		add_node		5.83291		5.12294		2		2		216		216		216		216		
3		51		0		47		add_link		6.10558		5.83291		3		3		216		216		216		216		
4		72		0		51		remove_node		6.16047		6.10558		4		4		216		216		216		216		
5		72		0		51		survived		6.16047		6.10558		5		4		216		216		216		216		
6		108		0		72		remove_link		6.42087		6.16047		6		6		216		216		216		216		
7		108		0		72		survived		6.42087		6.16047		7		6		216		216		216		216		
8		108		0		72		survived		6.42087		6.16047		8		6		216		216		216		216		
9		108		0		72		survived		6.42087		6.16047		9		6		216		216		216		216		
10		108		0		72		survived		6.42087		6.16047		10		6		216		216		216		216		
11		196		0		181		remove_node		6.42087		6.16047		11		11		216		216		216		216		
12		196		0		181		survived		6.42087		6.16047		12		11		216		216		216		216		
13		196		0		181		survived		6.42087		6.16047		13		11		216		216		216		216		
14		196		0		181		survived		6.42087		6.16047		14		11		216		216		216		216		
15		196		0		181		survived		6.42087		6.16047		15		11		216		216		216		216		
16		196		0		181		survived		6.42087		6.16047		16		11		216		216		216		216		
17		196		0		181		survived		6.42087		6.16047		17		11		216		216		216		216		
18		196		0		181		survived		6.42087		6.16047		18		11		216		216		216		216		
19		196		0		181		survived		6.42087		6.16047		19		11		216		216		216		216		
20		196		0		181		survived		6.42087		6.16047		20		11		216		216		216		216		
21		196		0		181		survived		6.42087		6.16047		21		11		216		216		216		216		
22		196		0		181		survived		6.42087		6.16047		22		11		216		216		216		216		
23		196		0		181		survived		6.42087		6.16047		23		11		216		216		216		216		
24		196		0		181		survived		6.42087		6.16047		24		11		216		216		216		216		
25		196		0		181		survived		6.42087		6.16047		25		11		216		216		216		216		
26		196		0		181		survived		6.42087		6.16047		26		11		216		216		216		216		
27		196		0		181		survived		6.42087		6.16047		27		11		216		216		216		216		
28		503		0		196		mutate_weight(0.810844366144)		6.42412		6.42087		28		28		216		216		216		216		
29		503		0		196		survived		6.42412		6.42087		29		28		216		216		216		216		
30		503		0		196		survived		6.42412		6.42087		30		28		216		216		216		216		
31		503		0		196		survived		6.42412		6.42087		31		28		216		216		216		216		
32		503		0		196		survived		6.42412		6.42087		32		28		216		216		216		216		
33		503		0		196		survived		6.42412		6.42087		33		28		216		216		216		216		
34		503		0		196		survived		6.42412		6.42087		34		28		216		216		216		216		
35		503		0		196		survived		6.42412		6.42087		35		28		216		216		216		216		
36		503		0		196		survived		6.42412		6.42087		36		28		216		216		216		216		
37		676		0		649		add_node		6.56529		3.84751		2		2		216		216		216		216		
38		676		0		649		survived		6.56529		3.84751		3		2		216		216		216		216		
39		676		0		649		survived		6.56529		3.84751		4		2		216		216		216		216		
40		676		0		649		survived		6.56529		3.84751		5		2		216		216		216		216		
